date,company_code,open,high,low,close,adj_close,volume
1995-03-27T00:00:00.000,PHIA.AS,1.6584370136260986,1.6584370136260986,1.6393389701843262,1.6393389701843262,0.8325968384742737,0
1995-03-28T00:00:00.000,PHIA.AS,1.6488879919052124,1.6520700454711914,1.6234229803085327,1.6457029581069946,0.8358291983604431,0
1995-03-29T00:00:00.000,PHIA.AS,1.6457029581069946,1.6457029581069946,1.6457029581069946,1.6457029581069946,0.8358291983604431,0
1995-03-30T00:00:00.000,PHIA.AS,1.6616220474243164,1.6998169422149658,1.6425210237503052,1.6425210237503052,0.8342129588127136,0
1995-03-31T00:00:00.000,PHIA.AS,1.6998169422149658,1.6998169422149658,1.6648039817810059,1.6966350078582764,0.8616966009140015,0
1995-04-03T00:00:00.000,PHIA.AS,1.6648039817810059,1.674353003501892,1.6488879919052124,1.6679860353469849,0.8471463322639465,0
1995-04-04T00:00:00.000,PHIA.AS,1.6839020252227783,1.7030019760131836,1.6679860353469849,1.671170949935913,0.8487638831138611,0
1995-04-05T00:00:00.000,PHIA.AS,1.674353003501892,1.6775380373001099,1.632972002029419,1.671170949935913,0.8487638831138611,0
1995-04-06T00:00:00.000,PHIA.AS,1.6297880411148071,1.6425210237503052,1.6234229803085327,1.6425210237503052,0.8342129588127136,0
1995-04-07T00:00:00.000,PHIA.AS,1.6425210237503052,1.6584370136260986,1.6425210237503052,1.6552549600601196,0.8406804800033569,0
1995-04-10T00:00:00.000,PHIA.AS,1.6616220474243164,1.674353003501892,1.6488879919052124,1.674353003501892,0.8503800630569458,0
1995-04-11T00:00:00.000,PHIA.AS,1.6839020252227783,1.7061840295791626,1.6775380373001099,1.6998169422149658,0.8633127808570862,0
1995-04-12T00:00:00.000,PHIA.AS,1.6998169422149658,1.7380160093307495,1.6998169422149658,1.7348339557647705,0.8810973763465881,0
1995-04-13T00:00:00.000,PHIA.AS,1.7252850532531738,1.7412010431289673,1.718917965888977,1.7348339557647705,0.8810973763465881,0
1995-04-14T00:00:00.000,PHIA.AS,1.7252850532531738,1.7412010431289673,1.718917965888977,1.7348339557647705,0.8810973763465881,0
1995-04-17T00:00:00.000,PHIA.AS,1.7348339557647705,1.7348339557647705,1.7348339557647705,1.7348339557647705,0.8810973763465881,0
1995-04-18T00:00:00.000,PHIA.AS,1.718917965888977,1.7380160093307495,1.7093689441680908,1.7380160093307495,0.8827135562896729,0
1995-04-19T00:00:00.000,PHIA.AS,1.7252850532531738,1.7412010431289673,1.7252850532531738,1.7412010431289673,0.884331464767456,0
1995-04-20T00:00:00.000,PHIA.AS,1.7412010431289673,1.7602980136871338,1.7412010431289673,1.750749945640564,0.8891808390617371,0
1995-04-21T00:00:00.000,PHIA.AS,1.7602980136871338,1.7762140035629272,1.7571159601211548,1.7634830474853516,0.8956479430198669,0
1995-04-24T00:00:00.000,PHIA.AS,1.747567057609558,1.7825809717178345,1.7443829774856567,1.7825809717178345,0.905347466468811,0
1995-04-25T00:00:00.000,PHIA.AS,1.7953150272369385,1.8016819953918457,1.750749945640564,1.766664981842041,0.8972640037536621,0
1995-04-26T00:00:00.000,PHIA.AS,1.798496961593628,1.8080459833145142,1.7698500156402588,1.8048640489578247,0.9166647791862488,0
1995-04-27T00:00:00.000,PHIA.AS,1.8398799896240234,1.8939939737319946,1.8398799896240234,1.871711015701294,0.950615406036377,0
1995-04-28T00:00:00.000,PHIA.AS,1.8685270547866821,1.8939939737319946,1.8621599674224854,1.8844419717788696,0.9570814967155457,0
1995-05-01T00:00:00.000,PHIA.AS,1.8939939737319946,1.9353749752044678,1.8908090591430664,1.913092017173767,0.9716324210166931,0
1995-05-02T00:00:00.000,PHIA.AS,1.9194589853286743,1.9226410388946533,1.900357961654663,1.9162739515304565,0.9732484221458435,0
1995-05-03T00:00:00.000,PHIA.AS,1.8844419717788696,1.8971760272979736,1.8780759572982788,1.8876270055770874,0.958699107170105,0
1995-05-04T00:00:00.000,PHIA.AS,1.9067250490188599,1.9226410388946533,1.8939939737319946,1.9067250490188599,0.9683985114097595,0
1995-05-05T00:00:00.000,PHIA.AS,1.9067250490188599,1.9067250490188599,1.9067250490188599,1.9067250490188599,0.9683985114097595,0
1995-05-08T00:00:00.000,PHIA.AS,1.9417409896850586,1.9544719457626343,1.9353749752044678,1.9449230432510376,0.9877987504005432,0
1995-05-09T00:00:00.000,PHIA.AS,1.9544719457626343,1.9672060012817383,1.9481079578399658,1.9640239477157593,0.9974997043609619,0
1995-05-10T00:00:00.000,PHIA.AS,1.960839033126831,1.9640239477157593,1.9385570287704468,1.9544719457626343,0.9926486015319824,0
1995-05-11T00:00:00.000,PHIA.AS,1.9544719457626343,1.9703880548477173,1.9481079578399658,1.9544719457626343,0.9926486015319824,0
1995-05-12T00:00:00.000,PHIA.AS,1.9672060012817383,1.9767550230026245,1.9449230432510376,1.957656979560852,0.9942660331726074,0
1995-05-15T00:00:00.000,PHIA.AS,1.9512900114059448,1.9640239477157593,1.9449230432510376,1.9512900114059448,0.9910324811935425,0
1995-05-16T00:00:00.000,PHIA.AS,1.9544719457626343,1.957656979560852,1.9290080070495605,1.93218994140625,0.9813316464424133,0
